"address","categoryName","city","countryCode","imageUrls/0","isAdvertisement","locatedIn","location/lat","location/lng","neighborhood","orderBy/0/name","orderBy/0/url","orderBy/1/name","orderBy/1/url","orderBy/2/name","orderBy/2/url","permanentlyClosed","phone","placeId","plusCode","postalCode","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"6 Port de la Gare, 75013 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPJmpA6DoiHU0uZsrvSA4gNQF7BIpvwZKj4aSB3=w1920-h1080-k-no","false",,"48.8351368","2.3767748","6 Port de la Gare",,,,,,,"false","+33 6 99 28 09 00","ChIJ7z2zVT1y5kcRzIkyJGxb-dc","R9PG+3P Paris, France","75013","128","550","182","139","115","78","36","2021-08-07T16:54:28.602Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"6 Port de la Gare",,"false","Le Nix Nox","3.4","https://www.google.com/maps/place/Le+Nix+Nox/@48.8351368,2.3745861,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6723d55b33def:0xd7f95b6c243289cc!8m2!3d48.8351368!4d2.3767748?hl=fr","lesitedespeniches.fr"
"64 Rue de Tolbiac, 75013 Paris, France","Bureau de tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNeB31jCI0D2atobA50rtxBPVSYFsFGQkYOW28P=w1920-h1080-k-no","false",,"48.8273974","2.3685522","64 Rue de Tolbiac",,,,,,,"false","+33 1 45 83 40 24","ChIJUx0hQyZy5kcRzrpJ1sLRnVg","R9G9+XC Paris, France","75013","127","5","3","0","1","1","0","2021-08-07T16:54:36.310Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"64 Rue de Tolbiac",,"false","Tabac Le Rallye","3.8","https://www.google.com/maps/place/Tabac+Le+Rallye/@48.8273895,2.3663658,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6722643211d53:0x589dd1c2d649bace!8m2!3d48.8273974!4d2.3685522?hl=fr",
"58 Rue Jeanne d'Arc, 75013 Paris, France","Bar-tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOQjQ29mzAyCwaMTNkis7FM9fJrcmUGQs4QTfMB=w1920-h1080-k-no","false",,"48.8315246","2.3664202","58 Rue Jeanne d'Arc",,,,,,,"false","+33 1 45 83 00 75","ChIJiYNpxyBy5kcRkqgeelJ_IS8","R9J8+JH Paris, France","75013","126","25","10","7","3","4","1","2021-08-07T16:54:43.159Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"58 Rue Jeanne d'Arc",,"false","Le Narval","3.8","https://www.google.com/maps/place/Le+Narval/@48.8315104,2.364207,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67220c7698389:0x2f217f527a1ea892!8m2!3d48.8315246!4d2.3664202?hl=fr",
"48-50 Rue du Dessous des Berges Angle, 31 Rue Cantagrel, 75013 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipM137s7pKS6aiX2vnR0gZ28t7TCIY1-bIEg6q5F=w1920-h1080-k-no","false",,"48.8269344","2.3744221","48-50 Rue du Dessous des Berges Angle, 31 Rue Cantagrel","thefork.fr","https://www.thefork.fr/restaurant/le-caminito-cabaret-r71799?cc=18174-54f",,,,,"false","+33 9 52 33 54 86","ChIJN0xlPyVy5kcRSSQowtcp8dw","R9GF+QQ Paris, France","75013","125","680","472","148","17","29","14","2021-08-07T16:54:50.485Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"48-50 Rue du Dessous des Berges Angle, 31 Rue Cantagrel",,"false","Le Caminito Cabaret","4.5","https://www.google.com/maps/place/Le+Caminito+Cabaret/@48.8269411,2.3722621,17z/data=!3m1!4b1!4m5!3m4!1s0x47e672253f654c37:0xdcf129d7c2282449!8m2!3d48.8269344!4d2.3744221?hl=fr","lecaminitocabaret.fr"
"2 Pl. du Panthéon, 75005 Paris, France","Pub","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOXb2xIZSUJFQfB8CN6svRkDg-mn0YRSrrODv0=w1920-h1080-k-no","false",,"48.8468828","2.3475879","2 Pl. du Panthéon",,,,,,,"false","+33 1 43 54 79 22","ChIJFdMXPeZx5kcRH0WDxmuFT2s","R8WX+Q2 Paris, France","75005","124","1546","847","509","29","142","19","2021-08-07T16:54:58.287Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"2 Pl. du Panthéon",,"false","The Bombardier","4.4","https://www.google.com/maps/place/The+Bombardier/@48.8468841,2.3453971,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e63d17d315:0x6b4f856bc683451f!8m2!3d48.8468828!4d2.3475879?hl=fr","bombardierpub.fr"
"56 Rue de la Montagne Ste Geneviève, 75005 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNrdEN6TOnpbSGI9xYSoTt968RT-khGgoSwgZlh=w1920-h1080-k-no","false",,"48.847313","2.3482388","56 Rue de la Montagne Ste Geneviève","privateaser.com","https://www.privateaser.com/lieu/384-le-village/booking-widget",,,,,"false","+33 9 51 56 86 98","ChIJ72W0bOZx5kcR5lDy3duVFSY","R8WX+W7 Paris, France","75005","123","313","146","94","34","29","10","2021-08-07T16:55:05.589Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"56 Rue de la Montagne Ste Geneviève",,"false","Le Village","4","https://www.google.com/maps/place/Le+Village/@48.8473148,2.3460424,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e66cb465ef:0x261595dbddf250e6!8m2!3d48.847313!4d2.3482388?hl=fr","facebook.com"
"3 bis Cité Souzy, 75011 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMo-vqNBwmNGH_ZAp-Izn6blzrqxDIEZwsgCulo=w1920-h1080-k-no","true",,"48.8515851","2.3889473","3 bis Cité Souzy","thefork.fr","https://www.thefork.fr/restaurant/un-ete-a-paris-r690253?cc=18174-54f",,,,,"false","+33 1 43 48 56 04","ChIJpYBr7mNz5kcRJq1Jx0NyYm4","V92Q+JH Paris, France","75011","122","7","7","0","0","0","0","2021-08-07T16:55:13.606Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"3 bis Cité Souzy",,"false","Un Eté à Paris","5","https://www.google.com/maps/place/Un+Et%C3%A9+%C3%A0+Paris/@48.8515579,2.3867593,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67363ee6b80a5:0x6e627243c749ad26!8m2!3d48.8515851!4d2.3889473?hl=fr","uneteaparis.com"
"62 Rue Mouffetard, 75005 Paris, France","Bar lounge","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOafk1O4Fb31ng4E_BXBOQT48EUQ0kiLCHXovUA=w1920-h1080-k-no","true",,"48.8430765","2.3495345","62 Rue Mouffetard",,,,,,,"false","+33 1 42 72 73 36","ChIJ194__phx5kcRb65W8X2FBQ4","R8VX+6R Paris, France","75005","121","166","136","20","2","8","0","2021-08-07T16:55:21.494Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8321282,2.3235824,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"62 Rue Mouffetard",,"false","Drunken Bunny","4.7","https://www.google.com/maps/place/Drunken+Bunny/@48.843025,2.3473585,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67198fe3fded7:0xe05857df156ae6f!8m2!3d48.8430765!4d2.3495345?hl=fr","drunkenbunny.fr"
"49 Rue de Tolbiac, 75013 Paris, France","Restaurant servant du couscous","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMmP7k5aTGgWu6ryMj4xu6zmo19joYoSOckK3GX=w1920-h1080-k-no","false",,"48.8275304","2.371098","49 Rue de Tolbiac","couscoustolbiac.fr","http://www.couscoustolbiac.fr/",,,,,"false","+33 6 67 36 97 15","ChIJyQTnfDJz5kcRJm4VGD__RjA","R9GC+XC Paris, France","75013","120","413","333","51","9","16","4","2021-08-07T16:55:30.467Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"49 Rue de Tolbiac",,"false","Couscous maison Arc en ciel","4.7","https://www.google.com/maps/place/Couscous+maison+Arc+en+ciel/@48.8274915,2.3689221,17z/data=!3m1!4b1!4m5!3m4!1s0x47e673327ce704c9:0x3046ff3f18156e26!8m2!3d48.8275304!4d2.371098?hl=fr","couscoustolbiac.fr"
"22 Rue Pascal, 75005 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNQxJ0GTDmowuH3VOrObtYDtCSuDBkuOt_iHfuB=w1920-h1080-k-no","false",,"48.8379203","2.3492439","22 Rue Pascal",,,,,,,"false","+33 1 40 09 09 09","ChIJD6g0P7Zx5kcRO7G2RVjwY3w","R8QX+5P Paris, France","75005","120","83","65","13","0","3","2","2021-08-07T16:55:37.950Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"22 Rue Pascal",,"false","Bar 1802","4.7","https://www.google.com/maps/place/Bar+1802/@48.8379168,2.347074,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671b63f34a80f:0x7c63f05845b6b13b!8m2!3d48.8379203!4d2.3492439?hl=fr","bar1802.com"
"1 Rue Bourgon, 75013 Paris, France","Restaurant africain","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNL7vd-x_aGJceY9UascJdYWtmwcz9T0xRcfTli=w1920-h1080-k-no","false",,"48.8229518","2.3577335","1 Rue Bourgon",,,,,,,"false","+33 1 55 32 92 48","ChIJkwzaYJNx5kcRrDFEOIFE1jY","R9F5+53 Paris, France","75013","119","27","19","3","1","3","1","2021-08-07T16:55:45.717Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"1 Rue Bourgon",,"false","Malibu Lounge","4.4","https://www.google.com/maps/place/Malibu+Lounge/@48.8229187,2.3555476,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6719360da0c93:0x36d64481384431ac!8m2!3d48.8229518!4d2.3577335?hl=fr",
"96 Bd Masséna, 75013 Paris, France","Bar","Paris","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ozx-tjmr7WswnT48x3OcSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.247795&pitch=0&thumbfov=100","false","Étage 0 · La Galerie - Masséna","48.821657","2.3652863","96 Bd Masséna",,,,,,,"false",,"ChIJQyEB6yly5kcRx2g27-LtNDA","R9C8+M4 Paris, France","75013","118","5","3","1","1","0","0","2021-08-07T16:55:53.265Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"96 Bd Masséna",,"false","Katy's Bar","4","https://www.google.com/maps/place/Katy's+Bar/@48.821657,2.3630976,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67229eb012143:0x3034ede2ef3668c7!8m2!3d48.821657!4d2.3652863?hl=fr",
"25 Rue Villiot, 75012 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNWIep38dECni4xcwrAGS8cit7DVr3f-uCrcwLK=w1920-h1080-k-no","false",,"48.841744","2.3753705","25 Rue Villiot","just-eat.fr","https://www.just-eat.fr/menu/social-bar?utm_campaign=foodorder&utm_medium=organic&utm_source=google",,,,,"false","+33 6 34 65 06 25","ChIJR5-CQBpy5kcRKZp6xATLG2Q","R9RG+P4 Paris, France","75012","117","604","410","115","15","49","15","2021-08-07T16:56:00.170Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"25 Rue Villiot",,"false","Le Social Bar","4.5","https://www.google.com/maps/place/Le+Social+Bar/@48.8417528,2.3731718,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6721a40829f47:0x641bcb04c47a9a29!8m2!3d48.841744!4d2.3753705?hl=fr","social-bar.org"
"3 Pl. Denfert-Rochereau, 75014 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPQoy4HX5VvRM6nGiablarsA2FPlZqCAa9m1EmK=w1920-h1080-k-no-pi0-ya20-ro0-fo100","false",,"48.8333415","2.3339687","3 Pl. Denfert-Rochereau","cafe-oz.com","https://cafe-oz.com/?reserv_popin",,,,,"false","+33 1 45 38 76 77","ChIJvz3Ntrlx5kcRCylrI3QARlw","R8MM+8H Paris, France","75014","116","3810","1271","1369","284","693","193","2021-08-07T16:56:07.453Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"3 Pl. Denfert-Rochereau",,"false","Café Oz Denfert","3.8","https://www.google.com/maps/place/Caf%C3%A9+Oz+Denfert/@48.8332778,2.3317227,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671b9b6cd3dbf:0x5c460074236b290b!8m2!3d48.8333415!4d2.3339687?hl=fr","cafe-oz.com"
"50 Av. Pierre Mendès-France, 75013 Paris, France","Bar lounge","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNz89GHVs3TW1hpxbHQqo_QxsHgKjUqmPiKDciE=w1920-h1080-k-no","false",,"48.8392735","2.3706236","50 Av. Pierre Mendès-France",,,,,,,"false","+33 1 71 20 33 32","ChIJt_cjxB5y5kcRKUYOf0GAE5M","R9QC+R5 Paris, France","75013","115","518","198","83","141","63","33","2021-08-07T16:56:14.590Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"50 Av. Pierre Mendès-France",,"false","Mint Paris Sud","3.3","https://www.google.com/maps/place/Mint+Paris+Sud/@48.8395732,2.3681973,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6721ec423f7b7:0x931380417f0e4629!8m2!3d48.8392735!4d2.3706236?hl=fr","lemint.fr"
"15 Rue Jean Antoine de Baïf, 75013 Paris, France","Espace de coworking","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMvRgR4x8zrt8qFQ4HSRghsOYQNieHDA_Y0-HI=w1920-h1080-k-no","false","Situé dans : Université de Paris - Campus Grands Moulins","48.8272152","2.3832179","15 Rue Jean Antoine de Baïf",,,,,,,"false","+33 1 87 04 01 87","ChIJq7z8pDly5kcRF0blh1LaOro","R9GM+V8 Paris, France","75013","114","105","67","22","3","11","2","2021-08-07T16:56:21.791Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"15 Rue Jean Antoine de Baïf",,"false","ESS'Pace","4.4","https://www.google.com/maps/place/ESS'Pace/@48.8271446,2.3811034,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67239a4fcbcab:0xba3ada5287e54617!8m2!3d48.8272152!4d2.3832179?hl=fr","esspace.coop"
"2 Rue Bobillot, 75013 Paris, France","Restaurant","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPaCual4ySlizvVrdKuQTTqQ6UBQbWGxIxiqLbf=w1920-h1080-k-no","false","Situé dans : Centre Commercial Italie Deux","48.833508","2.3552453","2 Rue Bobillot",,,,,,,"false","+33 1 45 80 60 33","ChIJLwvkCo5x5kcRWhEpKtaBTu4","R9M4+C3 Paris, France","75013","113","728","259","216","69","134","50","2021-08-07T16:56:29.390Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"2 Rue Bobillot",,"false","Jules","3.8","https://www.google.com/maps/place/Jules/@48.8335087,2.3530149,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718e0ae40b2f:0xee4e81d62a29115a!8m2!3d48.833508!4d2.3552453?hl=fr",
"34 Quai d'Austerlitz, 75013 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNZl7VCzayvxC0At_kPptrfhxHRPDcyRmPWPqQW=w1920-h1080-k-no","false","Situé dans : Cité de la Mode et du Design","48.8402898","2.370384","34 Quai d'Austerlitz","cafe-oz.com","https://cafe-oz.com/?reserv_popin",,,,,"false","+33 1 73 71 29 09","ChIJ1cPjox5y5kcR82wAL_mSQd8","R9RC+57 Paris, France","75013","112","3190","1170","1080","368","420","152","2021-08-07T16:56:36.292Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8324527,2.3249585,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"34 Quai d'Austerlitz",,"false","Café Oz Rooftop","3.8","https://www.google.com/maps/place/Caf%C3%A9+Oz+Rooftop/@48.8404438,2.3684516,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6721ea3e3c3d5:0xdf4192f92f006cf3!8m2!3d48.8402898!4d2.370384?hl=fr","cafe-oz.com"
"73 Quai Panhard et Levassor, 75013 Paris, France","Pizzas à emporter","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipN1IounNKMwe2QgUiRKCXEjs1Kpk-wMwsA5PZEf=w1920-h1080-k-no","false",,"48.8308292","2.3812107","73 Quai Panhard et Levassor","thefork.fr","https://www.thefork.fr/restaurant/loma-r665611?cc=18174-54f",,,,,"false","+33 9 80 91 81 96","ChIJ8eJQW1pz5kcRNiCiRHRO0nw","R9JJ+8F Paris, France","75013","111","144","113","17","4","8","2","2021-08-07T16:56:42.978Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"73 Quai Panhard et Levassor",,"false","Loma","4.6","https://www.google.com/maps/place/Loma/@48.8308129,2.3789944,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6735a5b50e2f1:0x7cd24e7444a22036!8m2!3d48.8308292!4d2.3812107?hl=fr","loma-bar.fr"
"194 Av. de Choisy, 75013 Paris, France","Café","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipNtStfZTasItfXcM0qkwA-6HMW317-O918wzd6s=w1920-h1080-k-no","false",,"48.8306323","2.3567542","194 Av. de Choisy","cafelaplace.fr","http://www.cafelaplace.fr/","thefork.fr","https://www.thefork.fr/restaurant/la-place-r581763?cc=18174-54f",,,"false","+33 1 42 16 85 27","ChIJOdi_8o5x5kcR46CbkVw5zA4","R9J4+7P Paris, France","75013","110","329","139","101","34","45","10","2021-08-07T16:56:50.078Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"194 Av. de Choisy",,"false","La Place","3.9","https://www.google.com/maps/place/La+Place/@48.8306349,2.3545729,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718ef2bfd839:0xecc395c919ba0e3!8m2!3d48.8306323!4d2.3567542?hl=fr","cafelaplace.com"
"15 Bd Auguste Blanqui, 75013 Paris, France","Bar","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPtfBcIs_jrWioRBO80iegaJLcqACGdr-Taxg1K=w1920-h1080-k-no","false",,"48.8304419","2.3535926","15 Bd Auguste Blanqui",,,,,,,"false","+33 1 45 88 26 86","ChIJLQNgAo5x5kcRU0zva7cNZb8","R9J3+5C Paris, France","75013","109","37","25","6","1","3","2","2021-08-07T16:56:57.380Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"15 Bd Auguste Blanqui",,"false","bar le kiosque","4.4","https://www.google.com/maps/place/bar+le+kiosque/@48.830446,2.351401,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6718e0260032d:0xbf650db76bef4c53!8m2!3d48.8304419!4d2.3535926?hl=fr",
"32 Rue Vergniaud, 75013 Paris, France","Bar-tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOCFvy9vDQE2ftQGMkcvxZ9fB98Vlb0OEalWNf8=w1920-h1080-k-no","false",,"48.8280689","2.3454919","32 Rue Vergniaud",,,,,,,"false","+33 1 48 78 71 93","ChIJEwNUBJdx5kcR12ZYYziceHg","R8HW+65 Paris, France","75013","108","54","21","13","8","7","5","2021-08-07T16:57:05.115Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"32 Rue Vergniaud",,"false","Le Rond-Point","3.6","https://www.google.com/maps/place/Le+Rond-Point/@48.8280777,2.3432643,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6719704540313:0x78789c38635866d7!8m2!3d48.8280689!4d2.3454919?hl=fr",
"13 Rue du Pot de Fer, 75005 Paris, France","Bar","Paris","FR","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WxLuRyZJu8H3894NHq166w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.40163&pitch=0&thumbfov=100","false",,"48.8428678","2.3485073","13 Rue du Pot de Fer",,,,,,,"false",,"ChIJJd_EMelx5kcRV0XPkyFRkXk","R8VX+5C Paris, France","75005","107","2","0","0","0","2","0","2021-08-07T16:57:14.279Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"13 Rue du Pot de Fer",,"false","The Dive Pub","3","https://www.google.com/maps/place/The+Dive+Pub/@48.8428866,2.3463146,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671e931c4df25:0x7991512193cf4557!8m2!3d48.8428678!4d2.3485073?hl=fr",
"62 Bd de l'Hôpital, 75013 Paris, France","Bistro","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipN_BuM55RsjZh0oiFO1nvNE_uMvdYIJGpRURGVx=w1920-h1080-k-no","false",,"48.8381367","2.3601039","62 Bd de l'Hôpital","deliveroo.fr","https://deliveroo.fr/menu/paris/13eme-austerlitz/la-tete-ailleurs?utm_medium=affiliate&utm_source=google_maps_link",,,,,"false","+33 1 71 60 74 62","ChIJY8zUgfRx5kcR8Ns6Kb9vAjg","R9Q6+72 Paris, France","75013","106","79","50","18","4","6","1","2021-08-07T16:57:21.406Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"62 Bd de l'Hôpital",,"false","La tête ailleurs","4.4","https://www.google.com/maps/place/La+t%C3%AAte+ailleurs/@48.8381439,2.3578928,17z/data=!3m1!4b1!4m5!3m4!1s0x47e671f481d4cc63:0x38026fbf293adbf0!8m2!3d48.8381367!4d2.3601039?hl=fr","lateteailleursbar.wix.com"
"136 Av. d'Italie, 75013 Paris, France","Bureau de tabac","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipOQwOI2dM9br7NKNLLLYzxekjdufWwI9Www8V-r=w1920-h1080-k-no","false",,"48.8232576","2.3578997","136 Av. d'Italie",,,,,,,"false","+33 1 45 80 54 51","ChIJI6dP04Vx5kcRT3Zm8fCSWvo","R9F5+85 Paris, France","75013","105","74","27","19","9","14","5","2021-08-07T16:57:29.184Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"136 Av. d'Italie",,"false","bureau de tabac","3.7","https://www.google.com/maps/place/bureau+de+tabac/@48.8232581,2.355731,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67185d34fa723:0xfa5a92f0f166764f!8m2!3d48.8232576!4d2.3578997?hl=fr","coupons-statuts.jimdofree.com"
"219 Rue de Tolbiac, 75013 Paris, France","Restaurant français","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipMzHZZKcR_9X94qhSTPVoRdEWy-l3-ua8QWon_g=w1920-h1080-k-no","false",,"48.8256879","2.3461168","219 Rue de Tolbiac","thefork.fr","https://www.thefork.fr/restaurant/l-excuse-r36803?cc=18174-54f",,,,,"false","+33 1 45 89 68 57","ChIJgSEE3plx5kcR2rQD6oENZLU","R8GW+7C Paris, France","75013","104","162","84","38","9","23","8","2021-08-07T16:57:36.107Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"219 Rue de Tolbiac",,"false","L Excuse","4.1","https://www.google.com/maps/place/L+Excuse/@48.8256998,2.3439318,17z/data=!3m1!4b1!4m5!3m4!1s0x47e67199de042181:0xb5640d81ea03b4da!8m2!3d48.8256879!4d2.3461168?hl=fr","lexcuse219.fr"
"48 Av. de la Prte d'Ivry, 75013 Paris, France","Sandwicherie","Paris","FR","https://lh5.googleusercontent.com/p/AF1QipPSCFio2I9GRjhLopZrP9t9CpXaYD6DwiuJPvUr=w1920-h1080-k-no","false",,"48.821375","2.3700924","48 Av. de la Prte d'Ivry",,,,,,,"false","+33 1 47 07 65 15","ChIJK-ofsi5y5kcRA8Q6uWtfoa0","R9CC+H2 Paris, France","75013","103","373","299","56","4","7","7","2021-08-07T16:57:42.953Z","https://www.google.com/maps/search/bar+a+proximite+de+Paris+13,+Paris/@48.8318504,2.3257446,13z/data=!4m2!2m1!6e5?hl=fr","bar a proximite de Paris 13, Paris",,"48 Av. de la Prte d'Ivry",,"false","Coupi bar","4.7","https://www.google.com/maps/place/Coupi+bar/@48.8213805,2.3679101,17z/data=!3m1!4b1!4m5!3m4!1s0x47e6722eb21fea2b:0xada15f6bb93ac403!8m2!3d48.821375!4d2.3700924?hl=fr","coupibar.fr"
